date,product_id,daily_demand,stock_level,reorder_level,supplier_delay
2023-01-16,P25,53,393,25,7
2023-01-16,P26,60,372,42,6
2023-01-16,P27,65,285,34,6
2023-01-16,P28,20,218,84,4
2023-01-16,P29,47,420,96,3
2023-01-16,P30,10,374,86,7
2023-01-16,P31,5,284,78,1
2023-01-16,P32,13,263,30,9
2023-01-16,P33,17,459,36,4
2023-01-16,P34,63,343,49,8
2023-01-16,P35,27,370,50,8
2023-01-16,P36,20,52,72,4
2023-01-16,P37,16,72,77,3
2023-01-16,P38,44,84,40,3
2023-01-16,P39,55,476,66,5
2023-01-16,P40,96,436,45,3
2023-01-16,P41,34,297,72,6
2023-01-16,P42,11,104,98,8
2023-01-16,P43,37,224,35,1
2023-01-16,P44,24,165,88,7
2023-01-16,P45,73,190,93,6
2023-01-16,P46,62,133,40,2
2023-01-16,P47,83,278,88,8
2023-01-16,P48,60,437,55,5
2023-01-16,P49,79,360,59,8
2023-01-16,P50,25,113,44,6
2023-01-17,P1,70,214,82,9
2023-01-17,P2,86,347,42,5
2023-01-17,P3,21,105,63,1
2023-01-17,P4,69,145,71,8
2023-01-17,P5,45,413,33,7
2023-01-17,P6,18,254,97,5
2023-01-17,P7,70,129,65,8
2023-01-17,P8,27,365,59,4
2023-01-17,P9,57,111,31,5
2023-01-17,P10,88,289,65,5
2023-01-17,P11,74,395,47,3
2023-01-17,P12,69,432,77,1
2023-01-17,P13,62,274,51,1
2023-01-17,P14,78,439,74,5
2023-01-17,P15,45,392,44,8
2023-01-17,P16,93,438,76,3
2023-01-17,P17,63,445,76,2
2023-01-17,P18,28,135,65,1
2023-01-17,P19,34,50,58,1
2023-01-17,P20,59,496,55,7
2023-01-17,P21,13,139,68,6
2023-01-17,P22,84,453,93,3
2023-01-17,P23,66,102,65,3
2023-01-17,P24,68,469,75,2
2023-01-17,P25,97,67,43,1
2023-01-17,P26,33,402,30,2
2023-01-17,P27,54,147,30,6
2023-01-17,P28,46,414,87,9
2023-01-17,P29,59,403,83,3
2023-01-17,P30,85,120,81,2
2023-01-17,P31,13,240,84,9
2023-01-17,P32,95,320,50,4
2023-01-17,P33,78,350,61,1
2023-01-17,P34,88,393,47,1
2023-01-17,P35,43,401,73,2
2023-01-17,P36,42,78,64,1
2023-01-17,P37,5,100,83,5
2023-01-17,P38,42,177,90,2
2023-01-17,P39,96,128,35,4
2023-01-17,P40,29,320,96,8
2023-01-17,P41,19,228,61,6
2023-01-17,P42,41,62,52,3
2023-01-17,P43,50,459,31,8
2023-01-17,P44,15,148,28,9
2023-01-17,P45,47,333,44,7
2023-01-17,P46,79,227,68,3
2023-01-17,P47,21,463,88,4
2023-01-17,P48,83,83,25,4
2023-01-17,P49,87,345,30,6
2023-01-17,P50,37,216,42,3
2023-01-18,P1,60,434,69,5
2023-01-18,P2,64,414,65,1
2023-01-18,P3,50,422,22,3
2023-01-18,P4,57,275,80,4
2023-01-18,P5,65,468,37,7
2023-01-18,P6,61,158,45,8
2023-01-18,P7,78,185,45,5
2023-01-18,P8,13,404,26,5
2023-01-18,P9,66,265,85,3
2023-01-18,P10,39,263,93,7
2023-01-18,P11,29,229,89,8
2023-01-18,P12,21,139,23,5
2023-01-18,P13,98,335,55,1
2023-01-18,P14,79,245,95,8
2023-01-18,P15,25,332,34,4
2023-01-18,P16,27,434,70,2
2023-01-18,P17,44,70,54,3
2023-01-18,P18,36,496,80,1
2023-01-18,P19,72,61,25,4
2023-01-18,P20,32,433,27,4
2023-01-18,P21,33,108,28,1
2023-01-18,P22,9,236,88,6
2023-01-18,P23,10,307,75,9
2023-01-18,P24,11,211,81,6
2023-01-18,P25,72,217,38,2
2023-01-18,P26,54,172,59,7
2023-01-18,P27,6,93,93,5
2023-01-18,P28,81,161,94,1
2023-01-18,P29,80,86,30,2
2023-01-18,P30,91,384,32,9
2023-01-18,P31,20,474,36,2
2023-01-18,P32,43,495,97,7
2023-01-18,P33,80,475,94,9
2023-01-18,P34,51,437,69,9
2023-01-18,P35,31,253,79,5
2023-01-18,P36,10,201,86,8
2023-01-18,P37,95,494,95,5
2023-01-18,P38,99,263,84,8
2023-01-18,P39,5,238,58,3
2023-01-18,P40,86,284,74,4
2023-01-18,P41,61,411,25,1
2023-01-18,P42,27,113,69,8
2023-01-18,P43,24,243,36,4
2023-01-18,P44,7,207,95,9
2023-01-18,P45,30,445,37,8
2023-01-18,P46,64,83,59,9
2023-01-18,P47,67,118,75,3
2023-01-18,P48,52,449,97,4
2023-01-18,P49,94,258,87,3
2023-01-18,P50,77,368,20,5
2023-01-19,P1,19,288,92,6
2023-01-19,P2,15,327,86,1
2023-01-19,P3,51,126,91,7
2023-01-19,P4,6,467,41,2
2023-01-19,P5,17,328,82,4
2023-01-19,P6,32,125,54,7
2023-01-19,P7,41,209,52,6
2023-01-19,P8,90,63,85,6
2023-01-19,P9,81,326,28,8
2023-01-19,P10,34,358,84,9
2023-01-19,P11,90,374,62,6
2023-01-19,P12,68,334,67,4
2023-01-19,P13,68,80,32,9
2023-01-19,P14,26,271,95,4
2023-01-19,P15,49,285,59,6
2023-01-19,P16,83,233,52,6
2023-01-19,P17,86,118,72,8
2023-01-19,P18,66,260,86,5
2023-01-19,P19,60,226,38,5
2023-01-19,P20,9,366,70,8
2023-01-19,P21,95,201,29,4
2023-01-19,P22,55,52,21,7
2023-01-19,P23,30,498,84,2
2023-01-19,P24,20,335,41,9
2023-01-19,P25,56,167,54,1
2023-01-19,P26,11,95,33,8
2023-01-19,P27,96,436,62,1
2023-01-19,P28,56,243,73,3
2023-01-19,P29,83,333,69,1
2023-01-19,P30,19,61,28,6
2023-01-19,P31,45,336,80,3
2023-01-19,P32,22,91,83,6
2023-01-19,P33,57,118,98,7
2023-01-19,P34,19,114,43,1
2023-01-19,P35,47,239,71,5
2023-01-19,P36,17,285,46,9
2023-01-19,P37,50,273,38,6
2023-01-19,P38,40,286,35,4
2023-01-19,P39,54,333,25,8
2023-01-19,P40,73,209,40,4
2023-01-19,P41,78,133,77,4
2023-01-19,P42,74,189,69,7
2023-01-19,P43,86,438,84,1
2023-01-19,P44,96,237,76,9
2023-01-19,P45,79,386,31,7
2023-01-19,P46,77,184,38,4
2023-01-19,P47,99,369,28,2
2023-01-19,P48,12,344,54,3
2023-01-19,P49,44,221,89,3
2023-01-19,P50,79,105,52,3
2023-01-20,P1,38,144,53,3
2023-01-20,P2,61,193,53,5
2023-01-20,P3,21,170,56,5
2023-01-20,P4,81,144,55,1
2023-01-20,P5,43,287,31,8
2023-01-20,P6,91,294,34,1
2023-01-20,P7,88,290,74,5
2023-01-20,P8,90,434,20,9
2023-01-20,P9,50,341,92,1
2023-01-20,P10,10,294,90,8
2023-01-20,P11,93,422,92,4
2023-01-20,P12,77,456,94,9
2023-01-20,P13,54,210,72,9
2023-01-20,P14,26,405,92,2
2023-01-20,P15,55,207,80,8
2023-01-20,P16,54,185,98,8
2023-01-20,P17,22,386,65,5
2023-01-20,P18,64,267,41,2
2023-01-20,P19,71,258,41,6
2023-01-20,P20,93,87,53,4
2023-01-20,P21,85,460,44,9
2023-01-20,P22,32,357,55,5
2023-01-20,P23,60,483,58,5
2023-01-20,P24,18,297,24,2
2023-01-20,P25,19,147,35,4
2023-01-20,P26,68,390,28,5
2023-01-20,P27,77,474,96,3
2023-01-20,P28,81,321,25,5
2023-01-20,P29,64,388,24,7
2023-01-20,P30,34,212,81,2
2023-01-20,P31,17,277,32,2
2023-01-20,P32,50,483,92,7
2023-01-20,P33,49,177,57,8
2023-01-20,P34,54,337,41,9
2023-01-20,P35,67,390,24,5
2023-01-20,P36,10,288,30,5
2023-01-20,P37,89,340,91,9
2023-01-20,P38,44,362,76,4
2023-01-20,P39,12,235,27,8
2023-01-20,P40,69,421,40,7
2023-01-20,P41,54,362,21,8
2023-01-20,P42,21,135,51,3
2023-01-20,P43,17,389,61,1
2023-01-20,P44,14,424,39,3
2023-01-20,P45,82,121,92,4
2023-01-20,P46,81,408,75,2
2023-01-20,P47,80,366,84,2
2023-01-20,P48,42,448,22,5
2023-01-20,P49,47,467,75,8
2023-01-20,P50,17,488,76,8
2023-01-21,P1,81,365,44,3
2023-01-21,P2,10,223,86,6
2023-01-21,P3,33,204,62,5
2023-01-21,P4,27,138,54,3
2023-01-21,P5,36,303,22,4
2023-01-21,P6,5,88,93,5
2023-01-21,P7,13,397,84,1
2023-01-21,P8,79,379,38,8
2023-01-21,P9,66,123,57,2
2023-01-21,P10,11,425,50,2
2023-01-21,P11,90,444,27,9
2023-01-21,P12,70,325,45,1
2023-01-21,P13,99,290,54,2
2023-01-21,P14,89,294,58,7
2023-01-21,P15,88,353,49,5
2023-01-21,P16,66,298,94,2
2023-01-21,P17,91,121,76,5
2023-01-21,P18,8,59,67,6
2023-01-21,P19,47,93,86,7
2023-01-21,P20,56,254,26,6
2023-01-21,P21,98,120,54,1
2023-01-21,P22,72,476,93,6
2023-01-21,P23,8,111,56,8
2023-01-21,P24,41,318,78,8
2023-01-21,P25,99,309,84,4
2023-01-21,P26,72,189,70,5
2023-01-21,P27,27,491,23,1
2023-01-21,P28,74,365,94,4
2023-01-21,P29,55,322,88,9
2023-01-21,P30,78,229,75,8
2023-01-21,P31,45,366,42,9
2023-01-21,P32,84,457,41,5
2023-01-21,P33,51,146,67,4
2023-01-21,P34,78,399,65,1
2023-01-21,P35,79,341,39,7
2023-01-21,P36,63,262,76,2
2023-01-21,P37,24,102,49,2
2023-01-21,P38,82,157,74,7
2023-01-21,P39,73,256,48,4
2023-01-21,P40,85,377,49,5
2023-01-21,P41,50,359,59,5
2023-01-21,P42,32,205,97,5
2023-01-21,P43,97,264,27,9
2023-01-21,P44,20,215,42,5
2023-01-21,P45,32,113,52,6
2023-01-21,P46,24,404,41,6
2023-01-21,P47,74,163,38,5
2023-01-21,P48,41,374,35,3
2023-01-21,P49,7,403,53,1
2023-01-21,P50,57,76,61,7
2023-01-22,P1,71,450,71,2
2023-01-22,P2,50,75,49,8
2023-01-22,P3,31,112,87,2
2023-01-22,P4,40,219,41,2
2023-01-22,P5,90,322,88,4
2023-01-22,P6,85,461,41,5
2023-01-22,P7,35,164,88,1
2023-01-22,P8,43,201,86,5
2023-01-22,P9,20,368,24,6
2023-01-22,P10,18,180,90,4
2023-01-22,P11,28,333,42,4
2023-01-22,P12,44,346,49,1
2023-01-22,P13,46,81,97,6
2023-01-22,P14,17,171,68,4
2023-01-22,P15,49,183,88,8
2023-01-22,P16,61,415,87,2
2023-01-22,P17,76,351,60,6
2023-01-22,P18,16,410,48,5
2023-01-22,P19,42,419,96,4
2023-01-22,P20,84,54,54,3
2023-01-22,P21,71,261,43,7
2023-01-22,P22,14,339,59,2
2023-01-22,P23,77,324,29,8
2023-01-22,P24,51,310,94,7
2023-01-22,P25,34,240,24,8
2023-01-22,P26,37,440,74,1
2023-01-22,P27,72,462,85,1
2023-01-22,P28,71,51,57,6
2023-01-22,P29,82,435,88,9
2023-01-22,P30,19,338,60,8
2023-01-22,P31,14,262,84,8
2023-01-22,P32,99,216,61,6
2023-01-22,P33,73,138,35,2
2023-01-22,P34,31,376,31,7
2023-01-22,P35,78,61,87,5
2023-01-22,P36,66,301,38,7
2023-01-22,P37,58,168,98,3
2023-01-22,P38,88,231,55,1
2023-01-22,P39,95,90,44,5
2023-01-22,P40,88,57,81,2
2023-01-22,P41,28,387,46,4
2023-01-22,P42,73,185,41,5
2023-01-22,P43,68,286,70,8
2023-01-22,P44,8,201,74,3
2023-01-22,P45,43,479,81,2
2023-01-22,P46,56,359,40,7
2023-01-22,P47,29,195,64,7
2023-01-22,P48,8,68,54,5
2023-01-22,P49,50,111,43,9
2023-01-22,P50,67,344,21,6
2023-01-23,P1,87,275,39,4
2023-01-23,P2,51,77,31,9
2023-01-23,P3,18,302,28,8
2023-01-23,P4,78,489,89,9
2023-01-23,P5,36,219,89,9
2023-01-23,P6,94,158,54,4
2023-01-23,P7,44,366,82,4
2023-01-23,P8,36,449,70,7
2023-01-23,P9,13,135,25,2
2023-01-23,P10,60,425,46,8
2023-01-23,P11,54,486,91,2
2023-01-23,P12,30,304,49,7
2023-01-23,P13,94,468,74,6
2023-01-23,P14,66,354,38,6
2023-01-23,P15,55,226,77,2
2023-01-23,P16,39,430,49,2
2023-01-23,P17,61,76,71,5
2023-01-23,P18,97,181,83,1
2023-01-23,P19,42,172,80,5
2023-01-23,P20,21,180,51,9
2023-01-23,P21,24,474,64,3
2023-01-23,P22,47,70,72,9
2023-01-23,P23,20,481,89,6
2023-01-23,P24,68,102,69,7
2023-01-23,P25,55,255,37,6
2023-01-23,P26,28,272,65,6
2023-01-23,P27,21,434,56,6
2023-01-23,P28,7,327,62,5
2023-01-23,P29,40,405,75,9
2023-01-23,P30,5,410,64,8
2023-01-23,P31,66,405,21,6
2023-01-23,P32,49,421,25,2
2023-01-23,P33,64,152,47,3
2023-01-23,P34,63,496,40,9
2023-01-23,P35,93,226,94,1
2023-01-23,P36,98,480,91,8
2023-01-23,P37,32,424,21,6
2023-01-23,P38,75,383,99,7
2023-01-23,P39,48,200,70,9
2023-01-23,P40,95,348,24,8
2023-01-23,P41,16,409,85,3
2023-01-23,P42,68,57,29,9
2023-01-23,P43,25,409,61,6
2023-01-23,P44,25,449,69,4
2023-01-23,P45,13,135,86,9
2023-01-23,P46,41,364,38,5
2023-01-23,P47,7,70,32,5
2023-01-23,P48,74,410,98,1
2023-01-23,P49,61,120,33,7
2023-01-23,P50,14,362,86,6
2023-01-24,P1,48,92,47,5
2023-01-24,P2,92,394,94,6
2023-01-24,P3,72,255,47,1
2023-01-24,P4,77,229,23,9
2023-01-24,P5,62,252,57,6
2023-01-24,P6,34,225,68,4
2023-01-24,P7,12,216,99,7
2023-01-24,P8,88,160,39,5
2023-01-24,P9,48,53,74,1
2023-01-24,P10,46,125,86,7
2023-01-24,P11,27,189,57,5
2023-01-24,P12,46,206,43,3
2023-01-24,P13,24,258,66,9
2023-01-24,P14,98,254,44,4
2023-01-24,P15,24,156,38,3
2023-01-24,P16,42,191,60,3
2023-01-24,P17,68,432,31,7
2023-01-24,P18,6,104,88,2
2023-01-24,P19,19,92,68,3
2023-01-24,P20,54,244,56,2
2023-01-24,P21,90,201,32,1
2023-01-24,P22,40,454,71,6
2023-01-24,P23,93,240,64,6
2023-01-24,P24,82,131,41,6
2023-01-24,P25,74,78,33,4
2023-01-24,P26,76,484,33,6
2023-01-24,P27,74,216,95,8
2023-01-24,P28,6,380,22,6
2023-01-24,P29,23,306,99,1
2023-01-24,P30,66,449,84,8
2023-01-24,P31,31,322,26,7
2023-01-24,P32,87,203,88,7
2023-01-24,P33,25,456,69,8
2023-01-24,P34,28,419,41,2
2023-01-24,P35,39,145,31,8
2023-01-24,P36,55,286,42,5
2023-01-24,P37,88,386,81,6
2023-01-24,P38,77,434,48,4
2023-01-24,P39,19,189,81,6
2023-01-24,P40,40,302,61,5
2023-01-24,P41,67,86,77,3
2023-01-24,P42,86,212,73,9
2023-01-24,P43,29,399,87,9
2023-01-24,P44,86,107,74,4
2023-01-24,P45,50,327,73,7
2023-01-24,P46,79,452,22,1
2023-01-24,P47,37,77,84,3
2023-01-24,P48,5,72,20,4
2023-01-24,P49,38,385,93,4
2023-01-24,P50,11,383,48,5
2023-01-25,P1,79,224,22,1
2023-01-25,P2,57,148,24,7
2023-01-25,P3,38,113,88,4
2023-01-25,P4,30,207,97,3
2023-01-25,P5,44,468,83,1
2023-01-25,P6,80,373,92,1
2023-01-25,P7,89,436,28,5
2023-01-25,P8,85,299,95,9
2023-01-25,P9,49,158,35,2
2023-01-25,P10,28,90,30,9
2023-01-25,P11,96,151,72,1
2023-01-25,P12,79,310,40,7
2023-01-25,P13,46,248,85,9
2023-01-25,P14,87,339,38,2
2023-01-25,P15,73,488,74,3
2023-01-25,P16,11,411,62,2
2023-01-25,P17,80,148,81,5
2023-01-25,P18,11,346,63,2
2023-01-25,P19,88,492,59,5
2023-01-25,P20,15,365,27,5
2023-01-25,P21,79,433,30,1
2023-01-25,P22,78,338,99,4
2023-01-25,P23,23,212,92,5
2023-01-25,P24,85,353,31,4
2023-01-25,P25,54,181,36,8
2023-01-25,P26,88,218,60,8
2023-01-25,P27,88,257,84,3
2023-01-25,P28,92,308,82,1
2023-01-25,P29,37,264,91,4
2023-01-25,P30,13,261,55,5
2023-01-25,P31,98,178,89,1
2023-01-25,P32,63,345,62,2
2023-01-25,P33,64,182,70,5
2023-01-25,P34,48,108,42,3
2023-01-25,P35,50,435,75,6
2023-01-25,P36,44,88,76,9
2023-01-25,P37,96,456,38,7
2023-01-25,P38,60,71,59,2
2023-01-25,P39,58,496,37,4
2023-01-25,P40,81,311,96,8
2023-01-25,P41,46,230,46,3
2023-01-25,P42,98,495,65,4
2023-01-25,P43,55,85,23,9
2023-01-25,P44,72,343,37,9
2023-01-25,P45,52,63,26,8
2023-01-25,P46,86,335,37,4
2023-01-25,P47,60,119,51,6
2023-01-25,P48,69,75,54,7
2023-01-25,P49,61,239,85,6
2023-01-25,P50,62,413,34,2
2023-01-26,P1,78,111,42,5
2023-01-26,P2,99,127,23,2
2023-01-26,P3,18,490,86,5
2023-01-26,P4,20,169,26,5
2023-01-26,P5,8,488,77,4
2023-01-26,P6,78,421,45,9
2023-01-26,P7,23,211,61,1
2023-01-26,P8,91,237,51,4
2023-01-26,P9,82,346,71,2
2023-01-26,P10,30,208,71,4
2023-01-26,P11,47,146,89,6
2023-01-26,P12,82,488,47,1
2023-01-26,P13,50,435,86,6
2023-01-26,P14,73,435,34,7
2023-01-26,P15,87,187,74,4
2023-01-26,P16,96,410,97,7
2023-01-26,P17,37,368,79,6
2023-01-26,P18,18,417,27,2
2023-01-26,P19,83,493,23,1
2023-01-26,P20,48,454,47,7
2023-01-26,P21,51,55,90,2
2023-01-26,P22,89,133,62,4
2023-01-26,P23,94,149,58,1
2023-01-26,P24,65,346,81,9
2023-01-26,P25,19,96,82,8
2023-01-26,P26,92,51,59,9
2023-01-26,P27,43,424,71,6
2023-01-26,P28,95,387,50,2
2023-01-26,P29,79,251,41,9
2023-01-26,P30,46,230,44,1
2023-01-26,P31,46,193,74,5
2023-01-26,P32,62,317,57,2
2023-01-26,P33,7,459,61,8
2023-01-26,P34,6,164,38,5
2023-01-26,P35,66,94,61,1
2023-01-26,P36,97,397,95,5
2023-01-26,P37,60,313,25,6
2023-01-26,P38,98,233,68,7
2023-01-26,P39,16,460,52,4
2023-01-26,P40,57,95,72,9
2023-01-26,P41,31,117,55,6
2023-01-26,P42,30,134,53,9
2023-01-26,P43,89,204,88,8
2023-01-26,P44,68,262,89,8
2023-01-26,P45,24,272,69,4
2023-01-26,P46,93,133,20,2
2023-01-26,P47,60,293,88,7
2023-01-26,P48,58,489,26,3
2023-01-26,P49,36,482,56,7
2023-01-26,P50,33,291,62,3
2023-01-27,P1,51,181,82,6
2023-01-27,P2,96,306,38,4
2023-01-27,P3,38,230,44,2
2023-01-27,P4,48,348,37,1
2023-01-27,P5,84,453,65,4
2023-01-27,P6,93,130,69,1
2023-01-27,P7,83,225,54,7
2023-01-27,P8,43,199,80,1
2023-01-27,P9,14,181,64,2
2023-01-27,P10,45,416,56,4
2023-01-27,P11,86,186,87,6
2023-01-27,P12,72,93,85,5
2023-01-27,P13,54,212,36,8
2023-01-27,P14,87,136,94,2
2023-01-27,P15,49,405,86,7
2023-01-27,P16,44,452,43,7
2023-01-27,P17,19,66,73,7
2023-01-27,P18,17,112,25,3
2023-01-27,P19,72,476,65,4
2023-01-27,P20,54,228,82,9
2023-01-27,P21,20,325,45,5
2023-01-27,P22,15,448,64,9
2023-01-27,P23,53,324,37,9
2023-01-27,P24,23,113,67,2
2023-01-27,P25,68,68,71,6
2023-01-27,P26,15,262,59,3
2023-01-27,P27,80,379,54,5
2023-01-27,P28,53,171,53,9
2023-01-27,P29,55,478,68,8
2023-01-27,P30,5,115,44,6
2023-01-27,P31,32,179,26,6
2023-01-27,P32,34,335,75,2
2023-01-27,P33,28,329,37,4
2023-01-27,P34,35,184,39,7
2023-01-27,P35,62,414,54,8
2023-01-27,P36,11,493,27,8
2023-01-27,P37,75,465,20,9
2023-01-27,P38,49,456,38,5
2023-01-27,P39,64,437,35,5
2023-01-27,P40,82,489,76,3
2023-01-27,P41,48,226,30,2
2023-01-27,P42,72,81,56,4
2023-01-27,P43,34,176,34,5
2023-01-27,P44,61,377,22,5
2023-01-27,P45,86,398,83,7
2023-01-27,P46,15,270,98,4
2023-01-27,P47,44,179,68,2
2023-01-27,P48,97,85,56,2
2023-01-27,P49,51,468,57,1
2023-01-27,P50,78,104,26,9
2023-01-28,P1,26,144,92,2
2023-01-28,P2,67,260,32,4
2023-01-28,P3,10,66,32,6
2023-01-28,P4,81,227,50,7
2023-01-28,P5,51,433,77,6
2023-01-28,P6,17,348,29,4
2023-01-28,P7,27,173,42,7
2023-01-28,P8,49,195,89,3
2023-01-28,P9,79,152,72,3
2023-01-28,P10,77,389,99,9
2023-01-28,P11,54,74,35,7
2023-01-28,P12,80,287,93,8
2023-01-28,P13,90,287,67,1
2023-01-28,P14,49,433,80,7
2023-01-28,P15,12,474,69,2
2023-01-28,P16,8,255,84,8
2023-01-28,P17,57,332,22,7
2023-01-28,P18,20,124,49,1
2023-01-28,P19,12,175,66,1
2023-01-28,P20,47,498,69,3
2023-01-28,P21,82,132,89,3
2023-01-28,P22,6,141,76,1
2023-01-28,P23,78,228,28,9
2023-01-28,P24,5,196,93,2
2023-01-28,P25,35,390,52,7
2023-01-28,P26,22,166,49,4
2023-01-28,P27,54,202,87,6
2023-01-28,P28,51,357,50,7
2023-01-28,P29,19,315,42,7
2023-01-28,P30,66,127,28,8
2023-01-28,P31,41,286,42,8
2023-01-28,P32,74,274,43,8
2023-01-28,P33,80,447,98,4
2023-01-28,P34,14,228,80,7
2023-01-28,P35,34,69,94,3
2023-01-28,P36,74,461,41,7
2023-01-28,P37,16,394,66,6
2023-01-28,P38,24,296,38,8
2023-01-28,P39,21,278,98,7
2023-01-28,P40,99,434,35,6
2023-01-28,P41,28,496,87,3
2023-01-28,P42,49,289,89,4
2023-01-28,P43,47,444,35,1
2023-01-28,P44,97,311,30,1
2023-01-28,P45,11,490,55,9
2023-01-28,P46,59,270,82,9
2023-01-28,P47,66,401,33,7
2023-01-28,P48,73,498,78,2
2023-01-28,P49,14,328,83,4
2023-01-28,P50,98,216,92,6
2023-01-29,P1,12,116,23,7
2023-01-29,P2,54,343,50,1
2023-01-29,P3,16,312,56,8
2023-01-29,P4,36,340,86,8
2023-01-29,P5,24,393,81,3
2023-01-29,P6,43,219,30,8
2023-01-29,P7,37,191,97,7
2023-01-29,P8,86,105,86,2
2023-01-29,P9,74,268,73,1
2023-01-29,P10,77,135,35,1
2023-01-29,P11,73,346,44,8
2023-01-29,P12,91,228,42,2
2023-01-29,P13,99,424,98,4
2023-01-29,P14,28,162,20,3
2023-01-29,P15,39,457,89,8
2023-01-29,P16,60,201,38,4
2023-01-29,P17,97,138,72,4
2023-01-29,P18,37,367,49,6
2023-01-29,P19,46,264,33,2
2023-01-29,P20,41,90,20,6
2023-01-29,P21,67,293,25,5
2023-01-29,P22,68,71,46,2
2023-01-29,P23,85,481,21,5
2023-01-29,P24,62,176,79,8
2023-01-29,P25,15,399,38,7
2023-01-29,P26,84,226,71,6
2023-01-29,P27,95,366,38,2
2023-01-29,P28,70,205,37,7
2023-01-29,P29,12,387,90,5
2023-01-29,P30,51,329,68,6
2023-01-29,P31,31,58,93,2
2023-01-29,P32,50,349,73,2
2023-01-29,P33,85,446,56,5
2023-01-29,P34,22,329,32,7
2023-01-29,P35,88,487,49,4
2023-01-29,P36,77,73,55,4
2023-01-29,P37,46,278,90,4
2023-01-29,P38,43,348,84,8
2023-01-29,P39,29,233,28,3
2023-01-29,P40,78,71,56,5
2023-01-29,P41,57,438,81,6
2023-01-29,P42,66,238,60,4
2023-01-29,P43,30,279,93,5
2023-01-29,P44,65,76,87,9
2023-01-29,P45,96,88,75,7
2023-01-29,P46,25,268,81,1
2023-01-29,P47,9,255,49,1
2023-01-29,P48,55,147,66,7
2023-01-29,P49,16,295,75,9
2023-01-29,P50,77,61,38,3
2023-01-30,P1,44,120,59,6
2023-01-30,P2,19,433,50,4
2023-01-30,P3,74,363,58,2
2023-01-30,P4,56,298,47,2
2023-01-30,P5,63,474,79,8
2023-01-30,P6,45,161,27,5
2023-01-30,P7,63,128,65,1
2023-01-30,P8,15,138,91,8
2023-01-30,P9,8,365,84,4
2023-01-30,P10,30,212,67,1
2023-01-30,P11,58,276,75,1
2023-01-30,P12,55,245,48,6
2023-01-30,P13,61,204,52,7
2023-01-30,P14,94,187,75,5
2023-01-30,P15,23,82,92,1
2023-01-30,P16,76,299,72,6
2023-01-30,P17,37,322,25,4
2023-01-30,P18,61,99,55,5
2023-01-30,P19,37,276,90,8
2023-01-30,P20,92,218,71,4
2023-01-30,P21,14,54,92,4
2023-01-30,P22,14,313,37,1
2023-01-30,P23,60,212,70,5
2023-01-30,P24,73,326,24,2
2023-01-30,P25,95,356,56,7
2023-01-30,P26,67,155,63,1
2023-01-30,P27,18,264,38,9
2023-01-30,P28,16,149,26,5
2023-01-30,P29,43,393,95,1
2023-01-30,P30,30,101,34,1
2023-01-30,P31,55,300,62,1
2023-01-30,P32,15,53,69,7
2023-01-30,P33,31,254,92,7
2023-01-30,P34,53,483,65,5
2023-01-30,P35,97,224,72,2
2023-01-30,P36,26,389,63,3
2023-01-30,P37,53,315,79,5
2023-01-30,P38,6,116,62,5
2023-01-30,P39,43,478,55,2
2023-01-30,P40,29,338,66,3
2023-01-30,P41,83,274,68,2
2023-01-30,P42,46,110,63,6
2023-01-30,P43,17,269,98,8
2023-01-30,P44,11,263,57,4
2023-01-30,P45,65,144,66,5
2023-01-30,P46,80,323,93,3
2023-01-30,P47,22,340,32,7
2023-01-30,P48,88,224,91,2
2023-01-30,P49,63,215,33,6
2023-01-30,P50,98,167,73,3
2023-01-31,P1,93,276,57,4
2023-01-31,P2,91,134,89,3
2023-01-31,P3,12,321,23,5
2023-01-31,P4,85,411,47,6
2023-01-31,P5,9,236,94,2
2023-01-31,P6,6,477,86,3
2023-01-31,P7,56,394,72,5
2023-01-31,P8,28,449,43,8
2023-01-31,P9,11,199,46,5
2023-01-31,P10,74,81,67,4
2023-01-31,P11,32,386,96,7
2023-01-31,P12,51,456,34,3
2023-01-31,P13,70,153,84,3
2023-01-31,P14,19,345,22,2
2023-01-31,P15,63,444,58,1
2023-01-31,P16,8,110,93,6
2023-01-31,P17,66,214,92,7
2023-01-31,P18,52,280,24,4
2023-01-31,P19,31,250,26,4
2023-01-31,P20,76,85,90,9
2023-01-31,P21,92,177,75,4
2023-01-31,P22,98,179,78,7
2023-01-31,P23,93,141,74,9
2023-01-31,P24,11,394,30,4
2023-01-31,P25,37,204,68,6
2023-01-31,P26,45,302,37,2
2023-01-31,P27,39,101,60,9
2023-01-31,P28,76,274,51,3
2023-01-31,P29,49,229,30,4
2023-01-31,P30,53,475,36,4
2023-01-31,P31,19,487,67,8
2023-01-31,P32,38,416,21,7
2023-01-31,P33,48,155,93,9
2023-01-31,P34,93,420,28,5
2023-01-31,P35,11,237,23,1
2023-01-31,P36,69,462,21,6
2023-01-31,P37,41,158,77,2
2023-01-31,P38,11,420,32,8
2023-01-31,P39,32,225,22,1
2023-01-31,P40,32,187,67,7
2023-01-31,P41,63,308,49,8
2023-01-31,P42,77,94,26,5
2023-01-31,P43,52,116,93,3
2023-01-31,P44,99,177,82,7
2023-01-31,P45,29,93,87,3
2023-01-31,P46,58,202,82,2
2023-01-31,P47,88,101,74,4
2023-01-31,P48,28,319,41,8
2023-01-31,P49,14,72,76,2
2023-01-31,P50,34,237,68,5
